24	1931-01-22 00:00:00.0000000	1964-12-11 00:00:00.0000000	2017-10-07 22:07:05.1570000		A helping behind. Knowing God. Not distant from the past. A realize of above. Keeping My word; My history.		39.081149352699	179			en.wikipedia.org/wiki/Sam_Cooke
41	1931-11-12 00:00:00.0000000	1972-07-23 00:00:00.0000000	2018-04-03 22:42:30.1100000		OUTWARD OUR MOVEMENT. let me, match, my groom.		47.106547505862	9126			en.wikipedia.org/wiki/Norman_Mineta
40	1931-11-12 00:00:00.0000000	1978-12-30 00:00:00.0000000	2018-04-03 22:30:35.8900000		OUTWARD OUR MOVEMENT.		54.557266907523	1346			en.wikipedia.org/wiki/Norman_Mineta
140	1932-10-21 00:00:00.0000000	2011-05-25 00:00:00.0000000	2019-03-05 21:30:55.4833333		To be; prepared to hear.		90.994103848348	509			en.wikipedia.org/wiki/Alex_Ifeanyichukwu_Ekwueme


180	1933-06-22 00:00:00.0000000	1992-11-04 00:00:00.0000000	2019-05-15 11:38:51.4433333				69.119943900806	3286	121975		en.wikipedia.org/wiki/Dianne_Feinstein
297	1933-06-22 00:00:00.0000000	1992-11-04 00:00:00.0000000	2020-03-07 21:00:37.8500000				68.471739816861	3286	127926		en.wikipedia.org/wiki/Dianne_Feinstein
5	1933-06-22 00:00:00.0000000	1992-11-10 00:00:00.0000000	2016-09-20 20:09:54.2030000		The luxury of hope; is fulfilling the detail. Take shoes off, untie shoe lace. Advertisement on Microsoft site, hotmail.com budlight.com/bud-light-product-locator.html		71.337893836742	3286			en.wikipedia.org/wiki/Dianne_Feinstein#Torture
285	1933-10-28 00:00:00.0000000	1940-10-23 00:00:00.0000000	2008-01-17 00:00:00.0000000				9.413847799623	2234	127496		en.wikipedia.org/wiki/Garrincha
137	1936-08-12 00:00:00.0000000	1987-07-15 00:00:00.0000000	2019-03-02 12:03:11.6700000		You know, North said, they have said, a lot of conference, today. Tall males, like basketball players, walking beside the court, at Southeast, westward. Next year, we will host the imaginary committee; he initially leave them.		61.684133722472				
147	1937-07-17 00:00:00.0000000	1998-01-10 00:00:00.0000000	2019-03-18 19:03:47.5933333				74.062154279392	1933			
260	1937-07-17 00:00:00.0000000	1998-01-10 00:00:00.0000000	2020-01-14 10:10:12.7600000				73.319836713019	1933	127111		
232	1937-08-28 00:00:00.0000000	1999-12-05 00:00:00.0000000	2019-12-05 09:48:20.0366667				75.689706812206	77	126580		
235	1938-10-05 00:00:00.0000000	1966-02-05 00:00:00.0000000	2019-12-04 04:11:00.6370000				33.681902513071	10304	126584	5169	
300	1939-04-03 00:00:00.0000000	1945-08-02 00:00:00.0000000	2004-07-16 00:00:00.0000000				9.699739998322	796	127952		en.wikipedia.org/wiki/Potsdam_Conference
336	1939-09-01 00:00:00.0000000	1945-09-02 00:00:00.0000000	2020-03-31 20:31:08.6700000				7.451073661321		128641		en.wikipedia.org/wiki/World_War_II
108	1939-09-02 00:00:00.0000000	1963-04-29 00:00:00.0000000	2018-10-30 15:59:05.5830000		Twenty-four ti ri. Twenty-four has seen it. Biological father made this statement.		29.882751703386	1376			
12	1939-09-02 00:00:00.0000000	2004-07-16 00:00:00.0000000	2017-02-20 17:31:17.9430000		2015-08-31 There is a bus, going to Livermore. 2004-07-16 Air drop.		83.736217133163	1376			
119	1939-09-02 00:00:00.0000000	2018-12-24 00:00:00.0000000	2057-12-11 00:00:00.0000000		Wanderer bag. Asian male, Fremont BART Station, northward bound. 1939-09-02 + 120 Biblical years = 1939-09-02 + 43200 = 2057-12-11	Genesis 15:16	67.055555555555	1376			
29	1941-10-03 00:00:00.0000000	1955-10-28 00:00:00.0000000	2003-04-25 00:00:00.0000000		2018-04-02 I am amazing; how I am factor. The determination, of the rest.		22.851805728518	69			en.wikipedia.org/wiki/Erwin_Lutzer
315	1942-04-27 00:00:00.0000000	1978-12-30 00:00:00.0000000	2020-03-16 19:33:32.2900000		I have not spoken, as untrue.		47.089426321709	389	128361		
241	1943-10-31 00:00:00.0000000	1980-08-04 00:00:00.0000000	2019-12-11 10:50:23.4733333				48.298561151079		126648		en.wikipedia.org/wiki/Susan_G._Komen_for_the_Cure
234	1943-12-11 00:00:00.0000000	1995-05-26 00:00:00.0000000	2019-12-04 04:11:00.6370000				67.721245315652	1195	126584	5169	
183	1944-01-12 00:00:00.0000000	2003-04-20 00:00:00.0000000	2019-05-25 12:14:50.9933333				78.642787081774	1307	122118		
264	1944-01-12 00:00:00.0000000	2003-04-20 00:00:00.0000000	2020-01-17 09:44:49.6300000				77.971473851030	1307	127156		
323	1944-01-12 00:00:00.0000000	2003-04-20 00:00:00.0000000	2020-03-24 07:27:22.4466667				77.783766303761	1307	128503		
31	1944-02-28 00:00:00.0000000	2004-07-16 00:00:00.0000000	2018-04-03 02:50:16.4100000		2013-03-13T13:59:53 Fajr, time for prayer, 06:40, clock, top right. 2018-04-03 02:00:24.367 Adeyemo Adewuyi Adeniji, had special moments with women, children. I notice, my value; in upgrading. Gestco Nigeria Limited. 34 Association Avenue. Ilupeju, Lagos State, Nigeria. Association. SS, 19 + 19 = 38. CIA. I search for my future, at incline. 2018-04-03 02:09:08.420 According to my children; this is reciprocal.	Hosea 11:1, Isaiah 52:12-53	81.491335033070	796			en.wikipedia.org/wiki/Sepp_Maier
350	1944-09-13 00:00:00.0000000	1986-06-20 00:00:00.0000000	2020-04-09 08:34:31.9000000				55.267734222157	1300	128774		en.wikipedia.org/wiki/The_Karate_Kid_Part_II
112	1944-09-26 00:00:00.0000000	2008-01-17 00:00:00.0000000	2018-12-04 07:18:31.5633333		It will be a speedy, after work. A female that reminds me of Joe Brennan noticed my stomach, and I explain that I don't work out any more. Fly Arizona.		85.334169834298	2234			en.wikipedia.org/wiki/Jan_Brewer
115	1945-06-26 00:00:00.0000000	2018-12-11 00:00:00.0000000	2019-09-01 00:00:00.0000000		The UN one September.		99.025650489020	9638			
299	1945-08-02 00:00:00.0000000	2004-07-16 00:00:00.0000000	2020-03-09 18:53:24.3366667				79.025983558426	796	127952		en.wikipedia.org/wiki/Potsdam_Conference
114	1945-10-24 00:00:00.0000000	2018-12-11 00:00:00.0000000	2019-09-01 00:00:00.0000000		The UN one September.		99.021316033364	9638			
346	1945-12-01 00:00:00.0000000	1975-12-01 00:00:00.0000000	2020-04-08 10:22:31.5766667				40.346871893066	700	128761		
194	1947-04-12 00:00:00.0000000	1990-12-15 00:00:00.0000000	2019-07-16 07:17:20.6800000				60.444057136361	9714	122843		
320	1947-09-28 00:00:00.0000000	1997-12-31 00:00:00.0000000	2020-03-22 21:59:33.3033333				69.339729545969	467	128473		en.wikipedia.org/wiki/Bob_Carr
319	1947-09-28 00:00:00.0000000	1998-05-08 00:00:00.0000000	2020-03-22 21:54:21.7866667				69.823222784618	467	128473		en.wikipedia.org/wiki/Bob_Carr
318	1947-09-28 00:00:00.0000000	2008-03-11 00:00:00.0000000	2020-03-22 21:48:50.4933333				83.402583666994	2808	128473		
317	1947-09-28 00:00:00.0000000	2008-09-22 00:00:00.0000000	2020-03-22 21:46:25.3866667				84.139155397748	2808	128473		en.wikipedia.org/wiki/Bob_Carr
162	1948-01-30 00:00:00.0000000	1999-12-01 00:00:00.0000000	2019-04-08 15:24:54.6566667				72.816430137302	1359	121490		
188	1948-09-10 00:00:00.0000000	2004-10-10 00:00:00.0000000	2019-05-28 16:56:18.7633333		To whom, I Am found; that is Me, in him. Who, places, I live in.		79.312347543268	972			en.wikipedia.org/wiki/Charles_Simonyi
175	1949-05-07 00:00:00.0000000	2011-01-17 00:00:00.0000000	2019-05-08 11:04:04.7466667				88.137515644555	3558	121847		
246	1949-06-22 00:00:00.0000000	1980-06-12 00:00:00.0000000	2019-12-21 20:20:50.7533333				43.935686822789	8523	126787		en.wikipedia.org/wiki/Elizabeth_Warren
266	1949-08-08 00:00:00.0000000	1979-12-08 00:00:00.0000000	2020-01-22 16:41:41.2666667				43.051993471671		127209		en.wikipedia.org/wiki/Ray_Dalio
82	1949-09-24 00:00:00.0000000	2010-08-30 00:00:00.0000000	2018-09-22 06:55:00.9430000		What I Am making of Me; is how, I Am in use. What period, I use? It is going, ancient. A talker, is least at best; as His confirmation. Where I go; is definitely, in use.	 Jeremiah 25:11, Jeremiah 25:12, Jeremiah 29:10, Daniel 9:2	88.313492063492				
69	1950-06-29 00:00:00.0000000	1990-12-06 00:00:00.0000000	2018-08-07 23:30:24.6430000				59.374497507637	1509			en.wikipedia.org/wiki/Don_Moen
330	1952-06-25 00:00:00.0000000	2007-05-27 00:00:00.0000000	2020-03-28 12:19:16.8200000				81.053014385000	1869	128579		en.wikipedia.org/wiki/Tim_Finn
290	1953-10-21 00:00:00.0000000	1982-07-28 00:00:00.0000000	2020-02-11 15:40:21.7466667				43.383294107931		127522		en.wikipedia.org/wiki/Keith_Green
265	1954-05-27 00:00:00.0000000	1993-10-29 00:00:00.0000000	2020-01-18 22:42:02.9233333				60.057555157025	2818	127163		en.wikipedia.org/wiki/Pauline_Hanson
185	1954-07-15 00:00:00.0000000	1978-06-25 00:00:00.0000000	2019-05-27 11:15:42.4800000				36.915414485902	2620			en.wikipedia.org/wiki/Mario_Kempes
54	1954-08-30 00:00:00.0000000	2007-09-25 00:00:00.0000000	2018-05-30 17:30:13.3570000		What British effort, do they need? Water. 17:07 Urine. (Ofe te?) Right hand stroke.		83.250300635629	411			en.wikipedia.org/wiki/Guy_Kawasaki
87	1954-08-30 00:00:00.0000000	2007-09-25 00:00:00.0000000	2018-09-23 00:00:00.0000000		2018-09-24 How I remember the story; is my participative in it.		82.837606837606	411			en.wikipedia.org/wiki/Guy_Kawasaki
101	1955-10-28 00:00:00.0000000	2003-04-26 00:00:00.0000000	2018-10-24 20:49:47.7970000		A male registered IP addresses, the naming sequence defers from the standard, and there is printing of the name on two sides. Supreme Court Associate Justice. Brett Kavanaugh.		75.398791672099	69			en.wikipedia.org/wiki/Bill_Gates
107	1957-06-15 00:00:00.0000000	2008-09-23 00:00:00.0000000	2018-10-30 10:39:39.9100000		Look at it, that is what I have worn, today. The teacher showed the atomic table, there is a male in track suit who was at Centereast with four pieces of chicken left over, we waked to Centerwest who likes uncle Demola; there are some leaders at Southwest.		83.543739126555	1338			
352	1957-06-15 00:00:00.0000000	2008-09-23 00:00:00.0000000	2020-04-10 11:45:26.7900000				81.621268250163	1338	128786		
202	1958-08-16 00:00:00.0000000	1983-07-27 00:00:00.0000000	2019-08-20 16:34:13.5233333				40.885837372105		124775		en.wikipedia.org/wiki/Madonna_(entertainer)
244	1959-06-01 00:00:00.0000000	1991-10-15 00:00:00.0000000	2019-12-19 15:49:18.9133333				53.463555796708		126753		en.wikipedia.org/wiki/Immigration_Restriction_Act_1901
106	1960-10-01 00:00:00.0000000	2004-07-16 00:00:00.0000000	2018-10-29 18:39:15.3500000		I want to see the land; now, she went to the father's land.		75.400716575523	796			
268	1961-07-04 00:00:00.0000000	1995-12-04 00:00:00.0000000	2020-01-23 09:44:01.0500000				58.778697339505	1349	127220		en.wikipedia.org/wiki/Brendan_Eich
22	1961-09-26 00:00:00.0000000	2011-10-24 00:00:00.0000000	2017-09-22 17:45:04.8170000		2017-09-21 Microsoft OneDrive window error. In this, I dwellest. I will like to do, some development work on Linux; please kindly set-up a server. Remove reference to Bill Gates and Microsoft in resume and thesis. 2017-09-22 360 * 6 = 2160. 2017-09-22 - 2160 = 2011-10-24. 1955-10-28 + 2160 = 1961-09-26. 1961-09-26 ... 2011-10-24, 18290 days (50 biblical years, 9 biblical months, 20 days) (50 years, 4 weeks).		89.437652811735	69			
286	1962-08-09 00:00:00.0000000	1990-07-17 00:00:00.0000000	2020-02-10 19:35:07.1866667				48.581222624262	9904	127499		en.wikipedia.org/wiki/Annegret_Kramp-Karrenbauer
64	1963-02-08 00:00:00.0000000	1993-05-18 00:00:00.0000000	2018-07-02 10:20:29.3930000		To tell, beautiful.		54.648346760243				en.wikipedia.org/wiki/Painted_Desert_Serenade
328	1966-01-15 00:00:00.0000000	2008-03-11 00:00:00.0000000	2020-03-27 06:06:19.6066667				77.777216468805	2808	128566		en.wikipedia.org/wiki/Abubakar_Tafawa_Balewa
333	1966-03-07 00:00:00.0000000	2008-04-16 00:00:00.0000000	2020-03-31 11:38:21.8600000				77.886368239821	2127	128635		
334	1966-03-07 00:00:00.0000000	2008-04-16 00:00:00.0000000	2020-06-14 00:00:00.0000000				77.591686424860	2127	128635		
30	1967-01-18 00:00:00.0000000	1967-06-10 00:00:00.0000000	1967-10-15 00:00:00.0000000		2018-04-02 Friendlier, than the land. For a complete, of our after. Date of Birth: 1967-10-15, at Lagos, Nigeria, telephone country area code, 234. 1967-10-15 - 9 Biblical months, 1967-10-15 - 270 days, 1967-01-18. Next to mirror; this is my obsolete. I was born on 1967-10-15, and nine Biblical months, before that, then, was, 1967-01-18. Our treasured life; are our absentism.		52.962962962962	2896			en.wikipedia.org/wiki/Six-Day_War
88	1967-08-31 00:00:00.0000000	1967-10-15 00:00:00.0000000	1967-12-31 00:00:00.0000000		October 15, forty five; September, October, November, December.	Exodus 5:18, 2 Samuel 15	36.885245901639	9489			
21	1967-10-15 00:00:00.0000000	1976-10-15 00:00:00.0000000	2017-07-27 22:48:20.4600000		To one that guided him, in passing; that is his obedience. Re-located from Staff School, University of Ife, as a nine year old; to Lagos, a two hour journey.		18.082824616399				en.wikipedia.org/wiki/.it
331	1967-10-15 00:00:00.0000000	1980-08-07 00:00:00.0000000	2020-03-28 13:13:55.5766667				24.428437206388		128581		
275	1967-10-15 00:00:00.0000000	1983-12-29 00:00:00.0000000	2020-02-02 00:00:00.0000000				30.984662094958	1363		5251	
221	1967-10-15 00:00:00.0000000	1987-07-02 00:00:00.0000000	2019-11-07 17:10:04.1866667			Numbers 1:3	37.862852334875		126235		
201	1967-10-15 00:00:00.0000000	1988-10-15 00:00:00.0000000	2008-01-17 00:00:00.0000000				52.169477693144	2234	124712		
129	1967-10-15 00:00:00.0000000	1997-05-10 00:00:00.0000000	2019-02-24 20:17:25.3000000		I asked him, his previous vocation? A man taking cards. 09:22 Penis. 09:49 jsPdf.html garage noise. 10:52 ... 11:00 Microsoft operating system SQL Server Management Studio, Firefox wait error ... 12:04 (E fe pa ni) (Go forward) (You are doing your best). 12:19 jspdf iframe to pdf teeth (Jo ko le) teeth (Jo ko le). (Ofe ke ni?) (O show ju) (Kehinde go forward). 13:27 Faeces. Faeces downstairs, Southwest, toilet, urine. If you think, it is good to you; measure my weight. 2019-02-22	Created.
			2019-02-24	https://stackoverflow.com/questions/44339273/create-pdf-file-from-iframe
			2019-02-24
Generating PDFs from Web Pages on the Fly with jsPDF - SitePoint
https://www.sitepoint.com/generating-pdfs-from-web-pages-on-the-fly-with-jspdf/

Feb 16, 2016 - Massimo Cassandro demonstrates how to make use of jsPDF, ... in an iframe, the PDF preview - which is loaded in an iframe too - has some ...
			2019-02-24	If you think, it is good to you; measure my weight.
			2019-02-24	Justin Harris. Saint James the Apostle Catholic Church. 
						Braces. Light blue and white t-shirt.
 18:03 Microsoft SQL Server datafiles copy. 18:40 Urine.		57.569296375266	9817			sitepoint.com/generating-pdfs-from-web-pages-on-the-fly-with-jspdf
2	1967-10-15 00:00:00.0000000	1997-12-31 00:00:00.0000000	1998-05-08 00:00:00.0000000		1967-10-15 ... 1997-12-31, 11035 days (30 biblical years, 7 biblical months, 25 days) (30 years, 2 months, 2 weeks, 2 days)
1997-12-31 ... 1998-05-08, 128 days (4 biblical months, 8 days) (4 months, 5 days).
2016-09-18 What is the percentage of my time?

		98.853354832930	467			
17	1967-10-15 00:00:00.0000000	2007-03-19 00:00:00.0000000	2017-03-27 00:00:00.0000000		Perry Robinson. I can see. E sun, ka sun. You will burn; congratulatory burn. We are talking of the United Nations (UN), and Beni made some initiatives; I created two short-cuts to the United Nations on the desktop; I took a pie out of the fridge and I ate it, and my eyes were open. In an entire life; He made necessary of the truth. 1967-10-15 + 40 Biblical years = 1967-10-15 + 14400 = 2007-03-19.		79.729804551243				
76	1967-10-15 00:00:00.0000000	2008-01-17 00:00:00.0000000	2018-09-07 20:28:41.2530000		I left a swing for Buki's son, Inego. A father figure gave me a letter to South Africa; I saw some people at South West and I entered the transport house; I shared information with people at South Center. Evil.		79.096288327057	2234			
52	1967-10-15 00:00:00.0000000	2008-03-11 00:00:00.0000000	2018-05-23 17:23:12.0900000		You are twenty three of December. Talking to a female, jesting, with a slender, and relatively tall female that is facing southward and is to my East.		79.846345290266	2808			
9	1967-10-15 00:00:00.0000000	2011-10-15 00:00:00.0000000	2017-01-12 14:35:59.6130000		Initially in two, ownership. Barack Obama hair cut shop, in Chicago. Data loss error, hair creme at Asian run salon at the intersection of Cedar Boulevard and Thornton Avenue, Newark California (CA) 94560.		89.347862345026				
19	1967-10-15 00:00:00.0000000	2017-07-02 00:00:00.0000000	2036-10-12 00:00:00.0000000		2017-07-02 I am her new man. A well built male. 		72.055555555555	3702			
13	1969-06-15 00:00:00.0000000	2002-06-30 00:00:00.0000000	2017-03-14 07:50:36.6430000		Mo find restaurant from within Yoruba posy.		69.201215666035	1081			
262	1969-07-17 00:00:00.0000000	1970-12-02 00:00:00.0000000	2020-01-15 15:03:10.3933333				2.727174148774	1319	127131		
148	1969-10-04 00:00:00.0000000	1979-08-13 00:00:00.0000000	2019-03-21 06:20:10.5033333				19.928037641848		121229		
133	1969-11-17 00:00:00.0000000	2017-10-15 00:00:00.0000000	2019-02-28 19:58:05.9666667		E ni to ba lowo, ko wa agbara mu, AR. Someone that has money, find strength, AR. We are in a bus, a male and probably two or three female children get in, and I vacate the Northeast seat; there is a movie showing at North, the scenery shows that food is served and they are praying, with a chorus AR.	Leviticus 25:22, Leviticus 26, Deuteronomy 15, Exodus 23	97.216666666666				
309	1970-06-21 00:00:00.0000000	1994-07-17 00:00:00.0000000	2020-03-11 22:34:41.3033333		2020-03-11 Brazil won the FIFA World Cup in 1958, 1962, 1970, 1994, 2002. Will we fulfill; our removal? Sele‡ao Brasileira de Futebol).		48.411431088596	3585			en.wikipedia.org/wiki/Brazil_national_football_team
310	1970-06-21 00:00:00.0000000	2002-06-30 00:00:00.0000000	2020-03-11 22:37:27.4566667		2020-03-11 Brazil won the FIFA World Cup in 1958, 1962, 1970, 1994, 2002. Will we fulfill; our removal? Sele‡ao Brasileira de Futebol).		64.407246297010	3585			en.wikipedia.org/wiki/Brazil_national_football_team
169	1970-10-25 00:00:00.0000000	2010-10-30 00:00:00.0000000	2019-04-21 12:59:43.4400000				82.523997741389	1306	121628		
359	1971-05-27 00:00:00.0000000	2002-04-25 00:00:00.0000000	2020-04-14 23:54:41.4633333				63.237188462615	1616	128855		en.wikipedia.org/wiki/Lisa_Lopes
157	1971-07-01 00:00:00.0000000	2016-11-03 00:00:00.0000000	2019-03-31 10:26:58.9133333				94.965596330275	2152		4863	en.wikipedia.org/wiki/United_States_Postal_Service
168	1972-09-11 00:00:00.0000000	2008-03-07 00:00:00.0000000	2019-04-18 15:02:30.4100000				76.151586368977	2088	121599		
236	1973-08-14 00:00:00.0000000	2008-03-07 00:00:00.0000000	2019-12-04 00:00:00.0000000				74.640808845266	9058	126584	5169	en.wikipedia.org/wiki/Jay-Jay_Okocha
237	1974-03-26 00:00:00.0000000	2008-03-07 00:00:00.0000000	2019-12-04 00:00:00.0000000				74.300437413865	10305	10301	5169	en.wikipedia.org/wiki/Taribo_West
100	1975-04-04 00:00:00.0000000	2003-04-26 00:00:00.0000000	2018-10-24 20:35:23.6130000		A male registered IP addresses, the naming sequence defers from the standard, and there is printing of the name on two sides. Supreme Court Associate Justice. Brett Kavanaugh.		64.422653843736	69			en.wikipedia.org/wiki/Microsoft
238	1976-02-03 00:00:00.0000000	1991-08-27 00:00:00.0000000	2019-12-10 17:03:40.7900000				35.489510489510	1352	126643		
136	1976-07-28 00:00:00.0000000	2010-09-14 00:00:00.0000000	2019-03-02 11:26:08.8966667		I do physitaty chemistry. Beni is explaining that Tiara should not become a medical practitioner, because uncle Niyi ex-wives have tainted the vocation; Beni also said that they make fun of the Adeniji family in Nigeria, even if there is one; Beni said that he is the unemployment line.		80.131130680722	1400			
186	1976-08-01 00:00:00.0000000	1996-08-03 00:00:00.0000000	2019-05-27 11:41:05.1033333				46.722936249120	1770			en.wikipedia.org/wiki/Nwankwo_Kanu
145	1977-08-23 00:00:00.0000000	1980-10-10 00:00:00.0000000	1981-10-05 00:00:00.0000000		Mo ka ten ten. O'n ka? Eleven. I was reading ten, ten. Reading it? Eleven.		76.063829787234	1909			
1	1978-01-07 00:00:00.0000000	2005-07-22 00:00:00.0000000	2016-08-20 00:00:00.0000000				71.308046791917	190		4917	en.wikipedia.org/wiki/Death_of_Jean_Charles_de_Menezes
14	1978-01-07 00:00:00.0000000	2005-07-22 00:00:00.0000000	2017-03-16 00:00:00.0000000		In Brazil, after Great Britain.		70.271780898483				en.wikipedia.org/wiki/Death_of_Jean_Charles_de_Menezes
90	1978-01-07 00:00:00.0000000	2005-07-22 00:00:00.0000000	2018-09-26 21:09:09.6600000		2018-09-25 Won de maya, ni kankan. Will tear it, one after the other.		67.630446476600				en.wikipedia.org/wiki/Death_of_Jean_Charles_de_Menezes
177	1978-01-07 00:00:00.0000000	2005-07-22 00:00:00.0000000	2019-05-13 11:07:35.7500000				66.604860605257	5023		4917	
211	1978-10-16 00:00:00.0000000	2013-03-13 00:00:00.0000000	2019-10-04 08:07:14.1200000				83.987168348593	1074	125665		en.wikipedia.org/wiki/Pope_Francis
26	1978-10-16 00:00:00.0000000	2015-04-03 00:00:00.0000000	2018-03-06 09:10:10.4130000		Note all; in for know. Where is the pope from? 1978-10-16 ... 2018-03-06, 14386 days (39 biblical years, 11 biblical months, 16 days) (39 years, 4 months, 2 weeks, 4 days) 2015-04-03 ... 2018-03-06 1068 days (2 biblical years, 11 biblical months, 18 days) (2 years, 11 months, 3 days) 14386 / 1068 = 13.470037453183520599250936329588. 1068 / 14386 = 0.07423884331989434172111775337133.		92.576115668010	3171			en.wikipedia.org/wiki/Pope_John_Paul_II
149	1978-12-30 00:00:00.0000000	2002-07-19 00:00:00.0000000	2019-03-25 11:01:42.4166667				58.536917318815	1346	121274		
39	1978-12-30 00:00:00.0000000	2005-01-01 00:00:00.0000000	2018-04-03 22:20:51.9870000		OUTWARD OUR MOVEMENT.		66.245902782620	1346			
196	1979-04-30 00:00:00.0000000	1991-02-26 00:00:00.0000000	2019-07-22 23:03:27.8366667		1979-04-30 + 4320 = 1991-02-26 	Mark 5:42	29.401755938201	467	123942		
